,date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_176_normalized,smart_176_raw,smart_177_normalized,smart_177_raw,smart_178_normalized,smart_178_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_245_normalized,smart_245_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw
3187,2023-03-26,S30112PT,ST4000DM000,4000787030016,0,119.0,212261248.0,,,91.0,0.0,100.0,18.0,100.0,0.0,86.0,439805163.0,,,21.0,69577.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,84.0,33232.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69407.0,100.0,78082957568.0,100.0,439721368705.0,,,,,,,,,,,,,,,,,,,,
3188,2023-03-26,S3011414,ST4000DM000,4000787030016,0,114.0,72646728.0,,,91.0,0.0,100.0,18.0,100.0,0.0,87.0,517574911.0,,,21.0,69574.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,85.0,31608.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69411.0,100.0,77862198520.0,100.0,438524522090.0,,,,,,,,,,,,,,,,,,,,
3189,2023-03-26,S301143H,ST4000DM000,4000787030016,0,119.0,208139672.0,,,91.0,0.0,100.0,17.0,100.0,0.0,85.0,379443153.0,,,21.0,69570.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,83.0,34754.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69388.0,100.0,77878114160.0,100.0,431520321772.0,,,,,,,,,,,,,,,,,,,,
3190,2023-03-26,S30114KA,ST4000DM000,4000787030016,0,119.0,231536496.0,,,91.0,0.0,100.0,17.0,100.0,0.0,85.0,347666572.0,,,21.0,69570.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,82.0,36735.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69381.0,100.0,77833486696.0,100.0,413429185934.0,,,,,,,,,,,,,,,,,,,,
3191,2023-03-26,S301159B,ST4000DM000,4000787030016,0,116.0,112773064.0,,,91.0,0.0,100.0,18.0,100.0,0.0,85.0,342501632.0,,,21.0,69568.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,81.0,38344.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69376.0,100.0,78549619520.0,100.0,411570703964.0,,,,,,,,,,,,,,,,,,,,
3192,2023-03-26,S30115BP,ST4000DM000,4000787030016,0,117.0,164895144.0,,,91.0,0.0,100.0,18.0,100.0,0.0,86.0,440674068.0,,,21.0,69572.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,1.0,83.0,35981.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69396.0,100.0,76779011976.0,100.0,442897682457.0,,,,,,,,,,,,,,,,,,,,
3193,2023-03-26,S30115ED,ST4000DM000,4000787030016,0,118.0,193841496.0,,,92.0,0.0,100.0,18.0,100.0,0.0,86.0,457698351.0,,,21.0,69571.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,83.0,35315.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69394.0,100.0,79195926616.0,100.0,428656892438.0,,,,,,,,,,,,,,,,,,,,
3194,2023-03-26,S30115HW,ST4000DM000,4000787030016,0,117.0,123954312.0,,,91.0,0.0,100.0,18.0,100.0,0.0,84.0,288028337.0,,,21.0,69568.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,81.0,38333.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69384.0,100.0,76918241936.0,100.0,407751630301.0,,,,,,,,,,,,,,,,,,,,
3195,2023-03-26,S30115KF,ST4000DM000,4000787030016,0,113.0,55007416.0,,,91.0,0.0,100.0,17.0,100.0,0.0,84.0,294058488.0,,,21.0,69570.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,83.0,34630.0,19.0,19.0,,,,,100.0,8.0,100.0,8.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69392.0,100.0,75802954952.0,100.0,429919443683.0,,,,,,,,,,,,,,,,,,,,
3196,2023-03-26,S30115LX,ST4000DM000,4000787030016,0,114.0,59822952.0,,,91.0,0.0,100.0,17.0,100.0,0.0,87.0,606250227.0,,,21.0,69572.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,82.0,36944.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69386.0,100.0,77895496520.0,100.0,467039763871.0,,,,,,,,,,,,,,,,,,,,
3197,2023-03-26,S30115NR,ST4000DM000,4000787030016,0,117.0,156295696.0,,,91.0,0.0,100.0,18.0,100.0,0.0,85.0,386565123.0,,,21.0,69564.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,83.0,35357.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69385.0,100.0,76344607440.0,100.0,437879182107.0,,,,,,,,,,,,,,,,,,,,
3198,2023-03-26,S30115PE,ST4000DM000,4000787030016,0,114.0,78797792.0,,,92.0,0.0,100.0,17.0,100.0,0.0,84.0,267485916.0,,,21.0,69564.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,84.0,33563.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69398.0,100.0,77133213136.0,100.0,421475536362.0,,,,,,,,,,,,,,,,,,,,
3199,2023-03-26,S30115SK,ST4000DM000,4000787030016,0,114.0,74707600.0,,,91.0,0.0,100.0,18.0,100.0,0.0,85.0,340250372.0,,,21.0,69573.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,82.0,36605.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69394.0,100.0,79163503304.0,100.0,402541574787.0,,,,,,,,,,,,,,,,,,,,
3200,2023-03-26,S30115VH,ST4000DM000,4000787030016,0,113.0,52960264.0,,,91.0,0.0,100.0,18.0,100.0,0.0,84.0,273007199.0,,,21.0,69572.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,93.0,7.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,83.0,35616.0,17.0,17.0,,,,,100.0,16.0,100.0,16.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69398.0,100.0,77090548944.0,100.0,411119631343.0,,,,,,,,,,,,,,,,,,,,
3201,2023-03-26,S301165K,ST4000DM000,4000787030016,0,116.0,112671104.0,,,91.0,0.0,100.0,17.0,100.0,0.0,84.0,256162385.0,,,21.0,69570.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,84.0,33912.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69395.0,100.0,78039364792.0,100.0,395419382899.0,,,,,,,,,,,,,,,,,,,,
3202,2023-03-26,S30116N3,ST4000DM000,4000787030016,0,118.0,188574912.0,,,92.0,0.0,100.0,18.0,100.0,0.0,87.0,591366487.0,,,21.0,69578.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,82.0,36103.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69400.0,100.0,79406753216.0,100.0,439167607424.0,,,,,,,,,,,,,,,,,,,,
3203,2023-03-26,S30116N4,ST4000DM000,4000787030016,0,118.0,189245824.0,,,92.0,0.0,100.0,17.0,100.0,0.0,87.0,530025756.0,,,21.0,69569.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,85.0,31101.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69401.0,100.0,76748660032.0,100.0,456714035052.0,,,,,,,,,,,,,,,,,,,,
3204,2023-03-26,S30116S0,ST4000DM000,4000787030016,0,119.0,210980632.0,,,91.0,0.0,100.0,18.0,100.0,0.0,86.0,422214004.0,,,21.0,69572.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,18.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,85.0,31734.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69410.0,100.0,77677394456.0,100.0,419862313270.0,,,,,,,,,,,,,,,,,,,,
3205,2023-03-26,S30116X5,ST4000DM000,4000787030016,0,118.0,182447328.0,,,91.0,0.0,100.0,17.0,100.0,0.0,84.0,311446140.0,,,21.0,69564.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,98.0,2.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,82.0,36918.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69382.0,100.0,77301343048.0,100.0,438853513452.0,,,,,,,,,,,,,,,,,,,,
3206,2023-03-26,S301171K,ST4000DM000,4000787030016,0,106.0,11060544.0,,,91.0,0.0,100.0,18.0,100.0,0.0,85.0,345611833.0,,,21.0,69573.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,100.0,0.0,100.0,0.0,84.0,33148.0,18.0,18.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69405.0,100.0,79235125768.0,100.0,410485104076.0,,,,,,,,,,,,,,,,,,,,
3207,2023-03-26,S301173Y,ST4000DM000,4000787030016,0,117.0,164010528.0,,,91.0,0.0,100.0,17.0,100.0,0.0,85.0,359569015.0,,,21.0,69576.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,83.0,34666.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69396.0,100.0,77827172328.0,100.0,426936283660.0,,,,,,,,,,,,,,,,,,,,
3208,2023-03-26,S301174F,ST4000DM000,4000787030016,0,117.0,155774864.0,,,91.0,0.0,100.0,18.0,100.0,0.0,84.0,278962916.0,,,21.0,69578.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,2.0,100.0,0.0,99.0,1.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,83.0,34321.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69406.0,100.0,78233615776.0,100.0,389486234439.0,,,,,,,,,,,,,,,,,,,,
3209,2023-03-26,S301177M,ST4000DM000,4000787030016,0,119.0,209958384.0,,,92.0,0.0,100.0,18.0,100.0,0.0,85.0,365444067.0,,,21.0,69576.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,0.0,91.0,18859.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69455.0,100.0,79572808832.0,100.0,441802865244.0,,,,,,,,,,,,,,,,,,,,
3210,2023-03-26,S30117CZ,ST4000DM000,4000787030016,0,119.0,214788112.0,,,91.0,0.0,100.0,17.0,100.0,0.0,83.0,223742560.0,,,21.0,69565.0,100.0,0.0,,,100.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,82.0,37266.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69379.0,100.0,77833640416.0,100.0,418565857680.0,,,,,,,,,,,,,,,,,,,,
3211,2023-03-26,S30117L1,ST4000DM000,4000787030016,0,118.0,171260568.0,,,91.0,0.0,100.0,18.0,100.0,0.0,87.0,552494353.0,,,21.0,69564.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,81.0,19.0,100.0,0.0,100.0,0.0,83.0,34906.0,19.0,19.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69388.0,100.0,77400994056.0,100.0,437215426968.0,,,,,,,,,,,,,,,,,,,,
3212,2023-03-26,S30117ML,ST4000DM000,4000787030016,0,114.0,66646968.0,,,91.0,0.0,100.0,18.0,100.0,0.0,84.0,327024359.0,,,21.0,69574.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,100.0,1.0,83.0,35317.0,17.0,17.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69400.0,100.0,76733284720.0,100.0,439234044639.0,,,,,,,,,,,,,,,,,,,,
3213,2023-03-26,S30117RQ,ST4000DM000,4000787030016,0,117.0,165821040.0,,,91.0,0.0,100.0,18.0,100.0,0.0,84.0,255753455.0,,,21.0,69566.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,82.0,36811.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69383.0,100.0,77709997896.0,100.0,410926632072.0,,,,,,,,,,,,,,,,,,,,
3214,2023-03-26,S30117RR,ST4000DM000,4000787030016,0,117.0,157528568.0,,,91.0,0.0,100.0,18.0,100.0,0.0,85.0,394110705.0,,,21.0,69561.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,83.0,35729.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69384.0,100.0,79629178128.0,100.0,413936357312.0,,,,,,,,,,,,,,,,,,,,
3215,2023-03-26,S301185G,ST4000DM000,4000787030016,0,118.0,194198904.0,,,92.0,0.0,100.0,18.0,100.0,0.0,87.0,490524600.0,,,21.0,69574.0,100.0,0.0,,,100.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,84.0,16.0,100.0,0.0,100.0,0.0,84.0,33304.0,16.0,16.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69406.0,100.0,79619546584.0,100.0,446201653163.0,,,,,,,,,,,,,,,,,,,,
3216,2023-03-26,Z302AL7W,ST4000DM000,4000787030016,0,117.0,128064224.0,,,91.0,0.0,100.0,20.0,100.0,0.0,85.0,402432446.0,,,22.0,68880.0,100.0,0.0,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,94.0,13445.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,68830.0,100.0,77337323648.0,100.0,441397873410.0,,,,,,,,,,,,,,,,,,,,
3217,2023-03-26,Z304BD1C,ST4000DM000,4000787030016,0,114.0,77039184.0,,,91.0,0.0,100.0,14.0,100.0,0.0,88.0,803150376.0,,,29.0,62759.0,100.0,0.0,,,100.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,93.0,14788.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,62702.0,100.0,58226001432.0,100.0,420804313825.0,,,,,,,,,,,,,,,,,,,,
3218,2023-03-26,Z79KT7AGT,TOSHIBA MQ01ABF050M,500107862016,0,100.0,0.0,100.0,0.0,100.0,1456.0,100.0,11.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,44842.0,100.0,0.0,,,100.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,28.0,100.0,1.0,100.0,710.0,100.0,22.0,,,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,100.0,0.0,1.0,44851.0,100.0,0.0,100.0,0.0,,,100.0,261.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3219,2023-03-26,ZL2NQ5K1,ST16000NM001G,16000900661248,0,75.0,31836976.0,,,98.0,0.0,100.0,2.0,100.0,0.0,76.0,43503060.0,,,100.0,375.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,80.0,20.0,,,100.0,0.0,100.0,21.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,361.0,100.0,7837088296.0,100.0,3273171524.0,,,,,,,,,,,,,,,,,,,,
3220,2023-03-26,S3010TTG,ST4000DM000,4000787030016,0,117.0,128507096.0,,,92.0,0.0,100.0,12.0,100.0,0.0,84.0,284787983.0,,,21.0,69579.0,100.0,0.0,,,100.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,100.0,0.0,84.0,33622.0,20.0,20.0,,,,,100.0,0.0,100.0,0.0,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,69404.0,100.0,77914208080.0,100.0,719286411882.0,,,,,,,,,,,,,,,,,,,,
